EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
953140767_2021,MCALISTER INSTITUTE FOR TREATMENT  EDUCATION INC,953140767,2021,06-30-2022,920201651,0,0,0,0,32228251,0,0,32228251,0
,,,,05-30-2022,,,,,,,,,,0
,,,,04-30-2022,,,,,,,,,,0
,,,,03-30-2022,,,,,,,,,,0
,,,,02-28-2022,,,,,,,,,,0
,,,,01-30-2022,,,,,,,,,,0
,,,,12-30-2021,,,,,,,,,,0
,,,,11-30-2021,,,,,,,,,,0
,,,,10-30-2021,,,,,,,,,,0
,,,,09-30-2021,,,,,,,,,,0
,,,,08-30-2021,,,,,,,,,,0
,,,,07-30-2021,,,,,,,,,,0
953244085_2015,NEW ALTERNATIVES INC,953244085,2015,12-31-2015,92163,0,0,0,0,0,467092,0,467092,467092
,,,,11-30-2015,,,,,,,,,,38924.33333
,,,,10-31-2015,,,,,,,,,,38924.33333
,,,,09-30-2015,,,,,,,,,,38924.33333
,,,,08-31-2015,,,,,,,,,,38924.33333
,,,,07-31-2015,,,,,,,,,,38924.33333
,,,,06-30-2015,,,,,,,,,,38924.33333
,,,,05-31-2015,,,,,,,,,,38924.33333
,,,,04-30-2015,,,,,,,,,,38924.33333
,,,,03-31-2015,,,,,,,,,,38924.33333
,,,,02-28-2015,,,,,,,,,,38924.33333
,,,,01-31-2015,,,,,,,,,,38924.33333
953244085_2016,NEW ALTERNATIVES INC,953244085,2016,12-31-2016,92163,0,0,0,0,0,274792,0,274792,274792
,,,,11-30-2016,,,,,,,,,,22899.33333
,,,,10-31-2016,,,,,,,,,,22899.33333
,,,,09-30-2016,,,,,,,,,,22899.33333
,,,,08-31-2016,,,,,,,,,,22899.33333
,,,,07-31-2016,,,,,,,,,,22899.33333
,,,,06-30-2016,,,,,,,,,,22899.33333
,,,,05-31-2016,,,,,,,,,,22899.33333
,,,,04-30-2016,,,,,,,,,,22899.33333
,,,,03-31-2016,,,,,,,,,,22899.33333
,,,,02-29-2016,,,,,,,,,,22899.33333
,,,,01-31-2016,,,,,,,,,,22899.33333
953244085_2017,NEW ALTERNATIVES INC,953244085,2017,12-31-2017,92163,0,0,0,0,29308,741356,0,770664,741356
,,,,11-30-2017,,,,,,,,,,61779.66667
,,,,10-31-2017,,,,,,,,,,61779.66667
,,,,09-30-2017,,,,,,,,,,61779.66667
,,,,08-31-2017,,,,,,,,,,61779.66667
,,,,07-31-2017,,,,,,,,,,61779.66667
,,,,06-30-2017,,,,,,,,,,61779.66667
,,,,05-31-2017,,,,,,,,,,61779.66667
,,,,04-30-2017,,,,,,,,,,61779.66667
,,,,03-31-2017,,,,,,,,,,61779.66667
,,,,02-28-2017,,,,,,,,,,61779.66667
,,,,01-31-2017,,,,,,,,,,61779.66667
953244085_2018,NEW ALTERNATIVES INC,953244085,2018,12-31-2018,92163,0,0,0,0,0,390047,0,390047,390047
,,,,11-30-2018,,,,,,,,,,32503.91667
,,,,10-31-2018,,,,,,,,,,32503.91667
,,,,09-30-2018,,,,,,,,,,32503.91667
,,,,08-31-2018,,,,,,,,,,32503.91667
,,,,07-31-2018,,,,,,,,,,32503.91667
,,,,06-30-2018,,,,,,,,,,32503.91667
,,,,05-31-2018,,,,,,,,,,32503.91667
,,,,04-30-2018,,,,,,,,,,32503.91667
,,,,03-31-2018,,,,,,,,,,32503.91667
,,,,02-28-2018,,,,,,,,,,32503.91667
,,,,01-31-2018,,,,,,,,,,32503.91667
953244085_2019,NEW ALTERNATIVES INC,953244085,2019,12-31-2019,92163,0,0,0,0,0,291658,0,291658,291658
,,,,11-30-2019,,,,,,,,,,24304.83333
,,,,10-31-2019,,,,,,,,,,24304.83333
,,,,09-30-2019,,,,,,,,,,24304.83333
,,,,08-31-2019,,,,,,,,,,24304.83333
,,,,07-31-2019,,,,,,,,,,24304.83333
,,,,06-30-2019,,,,,,,,,,24304.83333
,,,,05-31-2019,,,,,,,,,,24304.83333
,,,,04-30-2019,,,,,,,,,,24304.83333
,,,,03-31-2019,,,,,,,,,,24304.83333
,,,,02-28-2019,,,,,,,,,,24304.83333
,,,,01-31-2019,,,,,,,,,,24304.83333
953248148_2013,COMMUNITY RESEARCH FOUNDATION INC,953248148,2013,06-30-2014,0,0,0,0,0,0,24777,0,24777,24777
,,,,05-30-2014,,,,,,,,,,2064.75
,,,,04-30-2014,,,,,,,,,,2064.75
,,,,03-30-2014,,,,,,,,,,2064.75
,,,,02-28-2014,,,,,,,,,,2064.75
,,,,01-30-2014,,,,,,,,,,2064.75
,,,,12-30-2013,,,,,,,,,,2064.75
,,,,11-30-2013,,,,,,,,,,2064.75
,,,,10-30-2013,,,,,,,,,,2064.75
,,,,09-30-2013,,,,,,,,,,2064.75
,,,,08-30-2013,,,,,,,,,,2064.75
,,,,07-30-2013,,,,,,,,,,2064.75
953248148_2014,COMMUNITY RESEARCH FOUNDATION INC,953248148,2014,06-30-2015,92110,0,0,0,0,42669457,25407,0,42694864,25407
,,,,05-30-2015,,,,,,,,,,2117.25
,,,,04-30-2015,,,,,,,,,,2117.25
,,,,03-30-2015,,,,,,,,,,2117.25
,,,,02-28-2015,,,,,,,,,,2117.25
,,,,01-30-2015,,,,,,,,,,2117.25
,,,,12-30-2014,,,,,,,,,,2117.25
,,,,11-30-2014,,,,,,,,,,2117.25
,,,,10-30-2014,,,,,,,,,,2117.25
,,,,09-30-2014,,,,,,,,,,2117.25
,,,,08-30-2014,,,,,,,,,,2117.25
,,,,07-30-2014,,,,,,,,,,2117.25
953248148_2015,COMMUNITY RESEARCH FOUNDATION INC,953248148,2015,06-30-2016,92110,0,0,0,0,47272420,23961,0,47296381,23961
,,,,05-30-2016,,,,,,,,,,1996.75
,,,,04-30-2016,,,,,,,,,,1996.75
,,,,03-30-2016,,,,,,,,,,1996.75
,,,,02-29-2016,,,,,,,,,,1996.75
,,,,01-30-2016,,,,,,,,,,1996.75
,,,,12-30-2015,,,,,,,,,,1996.75
,,,,11-30-2015,,,,,,,,,,1996.75
,,,,10-30-2015,,,,,,,,,,1996.75
,,,,09-30-2015,,,,,,,,,,1996.75
,,,,08-30-2015,,,,,,,,,,1996.75
,,,,07-30-2015,,,,,,,,,,1996.75
953248148_2016,COMMUNITY RESEARCH FOUNDATION INC,953248148,2016,06-30-2017,92110,0,0,0,0,53517314,36320,0,53553634,36320
,,,,05-30-2017,,,,,,,,,,3026.666667
,,,,04-30-2017,,,,,,,,,,3026.666667
,,,,03-30-2017,,,,,,,,,,3026.666667
,,,,02-28-2017,,,,,,,,,,3026.666667
,,,,01-30-2017,,,,,,,,,,3026.666667
,,,,12-30-2016,,,,,,,,,,3026.666667
,,,,11-30-2016,,,,,,,,,,3026.666667
,,,,10-30-2016,,,,,,,,,,3026.666667
,,,,09-30-2016,,,,,,,,,,3026.666667
,,,,08-30-2016,,,,,,,,,,3026.666667
,,,,07-30-2016,,,,,,,,,,3026.666667
953248148_2017,COMMUNITY RESEARCH FOUNDATION INC,953248148,2017,06-30-2018,92110,0,0,0,0,60139803,45233,0,60185036,45233
,,,,05-30-2018,,,,,,,,,,3769.416667
,,,,04-30-2018,,,,,,,,,,3769.416667
,,,,03-30-2018,,,,,,,,,,3769.416667
,,,,02-28-2018,,,,,,,,,,3769.416667
,,,,01-30-2018,,,,,,,,,,3769.416667
,,,,12-30-2017,,,,,,,,,,3769.416667
,,,,11-30-2017,,,,,,,,,,3769.416667
,,,,10-30-2017,,,,,,,,,,3769.416667
,,,,09-30-2017,,,,,,,,,,3769.416667
,,,,08-30-2017,,,,,,,,,,3769.416667
,,,,07-30-2017,,,,,,,,,,3769.416667
953248148_2018,COMMUNITY RESEARCH FOUNDATION INC,953248148,2018,06-30-2019,92110,0,0,0,0,67698783,40892,0,67739675,40892
,,,,05-30-2019,,,,,,,,,,3407.666667
,,,,04-30-2019,,,,,,,,,,3407.666667
,,,,03-30-2019,,,,,,,,,,3407.666667
,,,,02-28-2019,,,,,,,,,,3407.666667
,,,,01-30-2019,,,,,,,,,,3407.666667
,,,,12-30-2018,,,,,,,,,,3407.666667
,,,,11-30-2018,,,,,,,,,,3407.666667
,,,,10-30-2018,,,,,,,,,,3407.666667
,,,,09-30-2018,,,,,,,,,,3407.666667
,,,,08-30-2018,,,,,,,,,,3407.666667
,,,,07-30-2018,,,,,,,,,,3407.666667
953248148_2019,COMMUNITY RESEARCH FOUNDATION INC,953248148,2019,06-30-2020,92110,0,0,0,0,75268724,49776,0,75318500,49776
,,,,05-30-2020,,,,,,,,,,4148
,,,,04-30-2020,,,,,,,,,,4148
,,,,03-30-2020,,,,,,,,,,4148
,,,,02-29-2020,,,,,,,,,,4148
,,,,01-30-2020,,,,,,,,,,4148
,,,,12-30-2019,,,,,,,,,,4148
,,,,11-30-2019,,,,,,,,,,4148
,,,,10-30-2019,,,,,,,,,,4148
,,,,09-30-2019,,,,,,,,,,4148
,,,,08-30-2019,,,,,,,,,,4148
,,,,07-30-2019,,,,,,,,,,4148
953248148_2020,COMMUNITY RESEARCH FOUNDATION INC,953248148,2020,06-30-2021,92110,0,0,0,0,73708400,74747,0,73783147,74747
,,,,05-30-2021,,,,,,,,,,6228.916667
,,,,04-30-2021,,,,,,,,,,6228.916667
,,,,03-30-2021,,,,,,,,,,6228.916667
,,,,02-28-2021,,,,,,,,,,6228.916667
,,,,01-30-2021,,,,,,,,,,6228.916667
,,,,12-30-2020,,,,,,,,,,6228.916667
,,,,11-30-2020,,,,,,,,,,6228.916667
,,,,10-30-2020,,,,,,,,,,6228.916667
,,,,09-30-2020,,,,,,,,,,6228.916667
,,,,08-30-2020,,,,,,,,,,6228.916667
,,,,07-30-2020,,,,,,,,,,6228.916667
953248148_2021,COMMUNITY RESEARCH FOUNDATION INC,953248148,2021,06-30-2022,92110,0,0,0,0,74600506,24498,0,74625004,24498
,,,,05-30-2022,,,,,,,,,,2041.5
,,,,04-30-2022,,,,,,,,,,2041.5
,,,,03-30-2022,,,,,,,,,,2041.5
,,,,02-28-2022,,,,,,,,,,2041.5
,,,,01-30-2022,,,,,,,,,,2041.5
,,,,12-30-2021,,,,,,,,,,2041.5
,,,,11-30-2021,,,,,,,,,,2041.5
,,,,10-30-2021,,,,,,,,,,2041.5
,,,,09-30-2021,,,,,,,,,,2041.5
,,,,08-30-2021,,,,,,,,,,2041.5
,,,,07-30-2021,,,,,,,,,,2041.5
953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,06-30-2014,0,0,0,30637,0,0,109691,0,140328,140328
,,,,05-30-2014,,,,,,,,,,11694
,,,,04-30-2014,,,,,,,,,,11694
,,,,03-30-2014,,,,,,,,,,11694
,,,,02-28-2014,,,,,,,,,,11694
,,,,01-30-2014,,,,,,,,,,11694
,,,,12-30-2013,,,,,,,,,,11694
,,,,11-30-2013,,,,,,,,,,11694
,,,,10-30-2013,,,,,,,,,,11694
,,,,09-30-2013,,,,,,,,,,11694
,,,,08-30-2013,,,,,,,,,,11694
,,,,07-30-2013,,,,,,,,,,11694
953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,06-30-2015,92123,0,0,0,0,72132439,267385,0,72399824,267385
,,,,05-30-2015,,,,,,,,,,22282.08333
,,,,04-30-2015,,,,,,,,,,22282.08333
,,,,03-30-2015,,,,,,,,,,22282.08333
,,,,02-28-2015,,,,,,,,,,22282.08333
,,,,01-30-2015,,,,,,,,,,22282.08333
,,,,12-30-2014,,,,,,,,,,22282.08333
,,,,11-30-2014,,,,,,,,,,22282.08333
,,,,10-30-2014,,,,,,,,,,22282.08333
,,,,09-30-2014,,,,,,,,,,22282.08333
,,,,08-30-2014,,,,,,,,,,22282.08333
,,,,07-30-2014,,,,,,,,,,22282.08333
953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,06-30-2016,92123,0,0,0,0,67248615,281825,0,67530440,281825
,,,,05-30-2016,,,,,,,,,,23485.41667
,,,,04-30-2016,,,,,,,,,,23485.41667
,,,,03-30-2016,,,,,,,,,,23485.41667
,,,,02-29-2016,,,,,,,,,,23485.41667
,,,,01-30-2016,,,,,,,,,,23485.41667
,,,,12-30-2015,,,,,,,,,,23485.41667
,,,,11-30-2015,,,,,,,,,,23485.41667
,,,,10-30-2015,,,,,,,,,,23485.41667
,,,,09-30-2015,,,,,,,,,,23485.41667
,,,,08-30-2015,,,,,,,,,,23485.41667
,,,,07-30-2015,,,,,,,,,,23485.41667
953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,06-30-2017,92123,0,0,0,0,62030562,78628,0,62109190,78628
,,,,05-30-2017,,,,,,,,,,6552.333333
,,,,04-30-2017,,,,,,,,,,6552.333333
,,,,03-30-2017,,,,,,,,,,6552.333333
,,,,02-28-2017,,,,,,,,,,6552.333333
,,,,01-30-2017,,,,,,,,,,6552.333333
,,,,12-30-2016,,,,,,,,,,6552.333333
,,,,11-30-2016,,,,,,,,,,6552.333333
,,,,10-30-2016,,,,,,,,,,6552.333333
,,,,09-30-2016,,,,,,,,,,6552.333333
,,,,08-30-2016,,,,,,,,,,6552.333333
,,,,07-30-2016,,,,,,,,,,6552.333333
953302967_2017,MENTAL HEALTH SYSTEMS INC,953302967,2017,06-30-2018,92123,0,0,0,0,61935444,79120,0,62014564,79120
,,,,05-30-2018,,,,,,,,,,6593.333333
,,,,04-30-2018,,,,,,,,,,6593.333333
,,,,03-30-2018,,,,,,,,,,6593.333333
,,,,02-28-2018,,,,,,,,,,6593.333333
,,,,01-30-2018,,,,,,,,,,6593.333333
,,,,12-30-2017,,,,,,,,,,6593.333333
,,,,11-30-2017,,,,,,,,,,6593.333333
,,,,10-30-2017,,,,,,,,,,6593.333333
,,,,09-30-2017,,,,,,,,,,6593.333333
,,,,08-30-2017,,,,,,,,,,6593.333333
,,,,07-30-2017,,,,,,,,,,6593.333333
953302967_2018,MENTAL HEALTH SYSTEMS INC,953302967,2018,06-30-2019,92123,0,0,0,0,71062143,77961,0,71140104,77961
,,,,05-30-2019,,,,,,,,,,6496.75
,,,,04-30-2019,,,,,,,,,,6496.75
,,,,03-30-2019,,,,,,,,,,6496.75
,,,,02-28-2019,,,,,,,,,,6496.75
,,,,01-30-2019,,,,,,,,,,6496.75
,,,,12-30-2018,,,,,,,,,,6496.75
,,,,11-30-2018,,,,,,,,,,6496.75
,,,,10-30-2018,,,,,,,,,,6496.75
,,,,09-30-2018,,,,,,,,,,6496.75
,,,,08-30-2018,,,,,,,,,,6496.75
,,,,07-30-2018,,,,,,,,,,6496.75
953302967_2019,MENTAL HEALTH SYSTEMS INC,953302967,2019,06-30-2020,92123,0,0,0,0,90049407,32870,0,90082277,32870
,,,,05-30-2020,,,,,,,,,,2739.166667
,,,,04-30-2020,,,,,,,,,,2739.166667
,,,,03-30-2020,,,,,,,,,,2739.166667
,,,,02-29-2020,,,,,,,,,,2739.166667
,,,,01-30-2020,,,,,,,,,,2739.166667
,,,,12-30-2019,,,,,,,,,,2739.166667
,,,,11-30-2019,,,,,,,,,,2739.166667
,,,,10-30-2019,,,,,,,,,,2739.166667
,,,,09-30-2019,,,,,,,,,,2739.166667
,,,,08-30-2019,,,,,,,,,,2739.166667
,,,,07-30-2019,,,,,,,,,,2739.166667
953302967_2020,MENTAL HEALTH SYSTEMS INC,953302967,2020,06-30-2021,92123,0,0,0,0,98611907,25197,0,98637104,25197
,,,,05-30-2021,,,,,,,,,,2099.75
,,,,04-30-2021,,,,,,,,,,2099.75
,,,,03-30-2021,,,,,,,,,,2099.75
,,,,02-28-2021,,,,,,,,,,2099.75
,,,,01-30-2021,,,,,,,,,,2099.75
,,,,12-30-2020,,,,,,,,,,2099.75
,,,,11-30-2020,,,,,,,,,,2099.75
,,,,10-30-2020,,,,,,,,,,2099.75
,,,,09-30-2020,,,,,,,,,,2099.75
,,,,08-30-2020,,,,,,,,,,2099.75
,,,,07-30-2020,,,,,,,,,,2099.75
953302967_2021,MENTAL HEALTH SYSTEMS INC,953302967,2021,06-30-2022,92123,0,0,0,0,93554678,271291,0,93825969,271291
,,,,05-30-2022,,,,,,,,,,22607.58333
,,,,04-30-2022,,,,,,,,,,22607.58333
,,,,03-30-2022,,,,,,,,,,22607.58333
,,,,02-28-2022,,,,,,,,,,22607.58333
,,,,01-30-2022,,,,,,,,,,22607.58333
,,,,12-30-2021,,,,,,,,,,22607.58333
,,,,11-30-2021,,,,,,,,,,22607.58333
,,,,10-30-2021,,,,,,,,,,22607.58333
,,,,09-30-2021,,,,,,,,,,22607.58333
,,,,08-30-2021,,,,,,,,,,22607.58333
,,,,07-30-2021,,,,,,,,,,22607.58333
953315571_2013,CASA DE AMPARO,953315571,2013,06-30-2014,0,19803,0,352886,0,0,1568835,376849,1941524,1941524
,,,,05-30-2014,,,,,,,,,,161793.6667
,,,,04-30-2014,,,,,,,,,,161793.6667
,,,,03-30-2014,,,,,,,,,,161793.6667
,,,,02-28-2014,,,,,,,,,,161793.6667
,,,,01-30-2014,,,,,,,,,,161793.6667
,,,,12-30-2013,,,,,,,,,,161793.6667
,,,,11-30-2013,,,,,,,,,,161793.6667
,,,,10-30-2013,,,,,,,,,,161793.6667
,,,,09-30-2013,,,,,,,,,,161793.6667
,,,,08-30-2013,,,,,,,,,,161793.6667
,,,,07-30-2013,,,,,,,,,,161793.6667
953315571_2014,CASA DE AMPARO,953315571,2014,06-30-2015,92069,21271,0,406648,0,0,1819359,526420,2247278,2247278
,,,,05-30-2015,,,,,,,,,,187273.1667
,,,,04-30-2015,,,,,,,,,,187273.1667
,,,,03-30-2015,,,,,,,,,,187273.1667
,,,,02-28-2015,,,,,,,,,,187273.1667
,,,,01-30-2015,,,,,,,,,,187273.1667
,,,,12-30-2014,,,,,,,,,,187273.1667
,,,,11-30-2014,,,,,,,,,,187273.1667
,,,,10-30-2014,,,,,,,,,,187273.1667
,,,,09-30-2014,,,,,,,,,,187273.1667
,,,,08-30-2014,,,,,,,,,,187273.1667
,,,,07-30-2014,,,,,,,,,,187273.1667
953315571_2015,CASA DE AMPARO,953315571,2015,06-30-2016,92069,14662,0,337599,0,191203,2208953,424543,2752417,2561214
,,,,05-30-2016,,,,,,,,,,213434.5
,,,,04-30-2016,,,,,,,,,,213434.5
,,,,03-30-2016,,,,,,,,,,213434.5
,,,,02-29-2016,,,,,,,,,,213434.5
,,,,01-30-2016,,,,,,,,,,213434.5
,,,,12-30-2015,,,,,,,,,,213434.5
,,,,11-30-2015,,,,,,,,,,213434.5
,,,,10-30-2015,,,,,,,,,,213434.5
,,,,09-30-2015,,,,,,,,,,213434.5
,,,,08-30-2015,,,,,,,,,,213434.5
,,,,07-30-2015,,,,,,,,,,213434.5
953315571_2016,CASA DE AMPARO,953315571,2016,06-30-2017,92069,11487,0,225830,0,222038,3348922,486662,3808277,3586239
,,,,05-30-2017,,,,,,,,,,298853.25
,,,,04-30-2017,,,,,,,,,,298853.25
,,,,03-30-2017,,,,,,,,,,298853.25
,,,,02-28-2017,,,,,,,,,,298853.25
,,,,01-30-2017,,,,,,,,,,298853.25
,,,,12-30-2016,,,,,,,,,,298853.25
,,,,11-30-2016,,,,,,,,,,298853.25
,,,,10-30-2016,,,,,,,,,,298853.25
,,,,09-30-2016,,,,,,,,,,298853.25
,,,,08-30-2016,,,,,,,,,,298853.25
,,,,07-30-2016,,,,,,,,,,298853.25
953315571_2017,CASA DE AMPARO,953315571,2017,06-30-2018,92069,1924,0,14888,0,5669765,1737039,408738,7423616,1753851
,,,,05-30-2018,,,,,,,,,,146154.25
,,,,04-30-2018,,,,,,,,,,146154.25
,,,,03-30-2018,,,,,,,,,,146154.25
,,,,02-28-2018,,,,,,,,,,146154.25
,,,,01-30-2018,,,,,,,,,,146154.25
,,,,12-30-2017,,,,,,,,,,146154.25
,,,,11-30-2017,,,,,,,,,,146154.25
,,,,10-30-2017,,,,,,,,,,146154.25
,,,,09-30-2017,,,,,,,,,,146154.25
,,,,08-30-2017,,,,,,,,,,146154.25
,,,,07-30-2017,,,,,,,,,,146154.25
953315571_2018,CASA DE AMPARO,953315571,2018,06-30-2019,92069,0,0,119380,0,402566,1441065,319577,1963011,1560445
,,,,05-30-2019,,,,,,,,,,130037.0833
,,,,04-30-2019,,,,,,,,,,130037.0833
,,,,03-30-2019,,,,,,,,,,130037.0833
,,,,02-28-2019,,,,,,,,,,130037.0833
,,,,01-30-2019,,,,,,,,,,130037.0833
,,,,12-30-2018,,,,,,,,,,130037.0833
,,,,11-30-2018,,,,,,,,,,130037.0833
,,,,10-30-2018,,,,,,,,,,130037.0833
,,,,09-30-2018,,,,,,,,,,130037.0833
,,,,08-30-2018,,,,,,,,,,130037.0833
,,,,07-30-2018,,,,,,,,,,130037.0833
953315571_2019,CASA DE AMPARO,953315571,2019,06-30-2020,92069,0,0,128260,0,8253706,1511144,229425,9893110,1639404
,,,,05-30-2020,,,,,,,,,,136617
,,,,04-30-2020,,,,,,,,,,136617
,,,,03-30-2020,,,,,,,,,,136617
,,,,02-29-2020,,,,,,,,,,136617
,,,,01-30-2020,,,,,,,,,,136617
,,,,12-30-2019,,,,,,,,,,136617
,,,,11-30-2019,,,,,,,,,,136617
,,,,10-30-2019,,,,,,,,,,136617
,,,,09-30-2019,,,,,,,,,,136617
,,,,08-30-2019,,,,,,,,,,136617
,,,,07-30-2019,,,,,,,,,,136617
953315571_2020,CASA DE AMPARO,953315571,2020,06-30-2021,92069,0,0,330639,0,8632004,4259264,541051,13221907,4589903
,,,,05-30-2021,,,,,,,,,,382491.9167
,,,,04-30-2021,,,,,,,,,,382491.9167
,,,,03-30-2021,,,,,,,,,,382491.9167
,,,,02-28-2021,,,,,,,,,,382491.9167
,,,,01-30-2021,,,,,,,,,,382491.9167
,,,,12-30-2020,,,,,,,,,,382491.9167
,,,,11-30-2020,,,,,,,,,,382491.9167
,,,,10-30-2020,,,,,,,,,,382491.9167
,,,,09-30-2020,,,,,,,,,,382491.9167
,,,,08-30-2020,,,,,,,,,,382491.9167
,,,,07-30-2020,,,,,,,,,,382491.9167
953315571_2021,CASA DE AMPARO,953315571,2021,06-30-2022,92069,0,0,583861,0,7481645,2820702,242271,10886208,3404563
,,,,05-30-2022,,,,,,,,,,283713.5833
,,,,04-30-2022,,,,,,,,,,283713.5833
,,,,03-30-2022,,,,,,,,,,283713.5833
,,,,02-28-2022,,,,,,,,,,283713.5833
,,,,01-30-2022,,,,,,,,,,283713.5833
,,,,12-30-2021,,,,,,,,,,283713.5833
,,,,11-30-2021,,,,,,,,,,283713.5833
,,,,10-30-2021,,,,,,,,,,283713.5833
,,,,09-30-2021,,,,,,,,,,283713.5833
,,,,08-30-2021,,,,,,,,,,283713.5833
,,,,07-30-2021,,,,,,,,,,283713.5833
953368020_2014,KIKU GARDENS INC,953368020,2014,06-30-2015,91911,0,0,0,0,0,0,0,0,0
,,,,05-30-2015,,,,,,,,,,0
,,,,04-30-2015,,,,,,,,,,0
,,,,03-30-2015,,,,,,,,,,0
,,,,02-28-2015,,,,,,,,,,0
,,,,01-30-2015,,,,,,,,,,0
,,,,12-30-2014,,,,,,,,,,0
,,,,11-30-2014,,,,,,,,,,0
,,,,10-30-2014,,,,,,,,,,0
,,,,09-30-2014,,,,,,,,,,0
,,,,08-30-2014,,,,,,,,,,0
,,,,07-30-2014,,,,,,,,,,0
953368020_2015,KIKU GARDENS INC,953368020,2015,06-30-2016,91911,0,0,1125,0,0,160,0,1285,1285
,,,,05-30-2016,,,,,,,,,,107.0833333
,,,,04-30-2016,,,,,,,,,,107.0833333
,,,,03-30-2016,,,,,,,,,,107.0833333
,,,,02-29-2016,,,,,,,,,,107.0833333
,,,,01-30-2016,,,,,,,,,,107.0833333
,,,,12-30-2015,,,,,,,,,,107.0833333
,,,,11-30-2015,,,,,,,,,,107.0833333
,,,,10-30-2015,,,,,,,,,,107.0833333
,,,,09-30-2015,,,,,,,,,,107.0833333
,,,,08-30-2015,,,,,,,,,,107.0833333
,,,,07-30-2015,,,,,,,,,,107.0833333
953368020_2016,KIKU GARDENS INC,953368020,2016,06-30-2017,91911,0,0,0,0,0,0,0,0,0
,,,,05-30-2017,,,,,,,,,,0
,,,,04-30-2017,,,,,,,,,,0
,,,,03-30-2017,,,,,,,,,,0
,,,,02-28-2017,,,,,,,,,,0
,,,,01-30-2017,,,,,,,,,,0
,,,,12-30-2016,,,,,,,,,,0
,,,,11-30-2016,,,,,,,,,,0
,,,,10-30-2016,,,,,,,,,,0
,,,,09-30-2016,,,,,,,,,,0
,,,,08-30-2016,,,,,,,,,,0
,,,,07-30-2016,,,,,,,,,,0
953368020_2017,KIKU GARDENS INC,953368020,2017,06-30-2018,91911,0,0,0,0,0,1301200,0,1301200,1301200
,,,,05-30-2018,,,,,,,,,,108433.3333
,,,,04-30-2018,,,,,,,,,,108433.3333
,,,,03-30-2018,,,,,,,,,,108433.3333
,,,,02-28-2018,,,,,,,,,,108433.3333
,,,,01-30-2018,,,,,,,,,,108433.3333
,,,,12-30-2017,,,,,,,,,,108433.3333
,,,,11-30-2017,,,,,,,,,,108433.3333
,,,,10-30-2017,,,,,,,,,,108433.3333
,,,,09-30-2017,,,,,,,,,,108433.3333
,,,,08-30-2017,,,,,,,,,,108433.3333
,,,,07-30-2017,,,,,,,,,,108433.3333
953368020_2018,KIKU GARDENS INC,953368020,2018,06-30-2019,91911,0,0,0,0,0,4500,0,4500,4500
,,,,05-30-2019,,,,,,,,,,375
,,,,04-30-2019,,,,,,,,,,375
,,,,03-30-2019,,,,,,,,,,375
,,,,02-28-2019,,,,,,,,,,375
,,,,01-30-2019,,,,,,,,,,375
,,,,12-30-2018,,,,,,,,,,375
,,,,11-30-2018,,,,,,,,,,375
,,,,10-30-2018,,,,,,,,,,375
,,,,09-30-2018,,,,,,,,,,375
,,,,08-30-2018,,,,,,,,,,375
,,,,07-30-2018,,,,,,,,,,375
953368020_2019,KIKU GARDENS INC,953368020,2019,06-30-2020,91911,0,0,0,0,0,1375,0,1375,1375
,,,,05-30-2020,,,,,,,,,,114.5833333
,,,,04-30-2020,,,,,,,,,,114.5833333
,,,,03-30-2020,,,,,,,,,,114.5833333
,,,,02-29-2020,,,,,,,,,,114.5833333
,,,,01-30-2020,,,,,,,,,,114.5833333
,,,,12-30-2019,,,,,,,,,,114.5833333
,,,,11-30-2019,,,,,,,,,,114.5833333
,,,,10-30-2019,,,,,,,,,,114.5833333
,,,,09-30-2019,,,,,,,,,,114.5833333
,,,,08-30-2019,,,,,,,,,,114.5833333
,,,,07-30-2019,,,,,,,,,,114.5833333
953368020_2020,KIKU GARDENS INC,953368020,2020,06-30-2021,91911,0,0,0,0,0,500,0,500,500
,,,,05-30-2021,,,,,,,,,,41.66666667
,,,,04-30-2021,,,,,,,,,,41.66666667
,,,,03-30-2021,,,,,,,,,,41.66666667
,,,,02-28-2021,,,,,,,,,,41.66666667
,,,,01-30-2021,,,,,,,,,,41.66666667
,,,,12-30-2020,,,,,,,,,,41.66666667
,,,,11-30-2020,,,,,,,,,,41.66666667
,,,,10-30-2020,,,,,,,,,,41.66666667
,,,,09-30-2020,,,,,,,,,,41.66666667
,,,,08-30-2020,,,,,,,,,,41.66666667
,,,,07-30-2020,,,,,,,,,,41.66666667
953368020_2021,KIKU GARDENS INC,953368020,2021,06-30-2022,91911,,0,0,0,0,1600,0,1600,1600
,,,,05-30-2022,,,,,,,,,,133.3333333
,,,,04-30-2022,,,,,,,,,,133.3333333
,,,,03-30-2022,,,,,,,,,,133.3333333
,,,,02-28-2022,,,,,,,,,,133.3333333
,,,,01-30-2022,,,,,,,,,,133.3333333
,,,,12-30-2021,,,,,,,,,,133.3333333
,,,,11-30-2021,,,,,,,,,,133.3333333
